trait_name	candidate_lncRNA	species	candidate_target_count	high_affinity_edges	mean_ba	max_ba	best_edge_conservation_count	rewiring_label	epigenomic_support_class	prioritization_note
Abnormality of the nervous system	CATG00000058417.1	human	1	0	67.0	67.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000062213.1	human	1	0	54.5	57.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000075665.1	human	1	0	58.0	58.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000079825.1	human	1	0	90.99	90.99	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000088019.1	human	1	0	61.0	61.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000088142.1	human	1	0	63.67	80.01	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000091079.1	human	1	0	64.0	64.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000103361.1	human	1	0	60.4	66.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000104629.1	human	1	0	52.0	52.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000105590.1	human	1	0	65.0	65.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000117277.1	human	1	0	58.0	58.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	AC009313.1	human	1	0	63.0	63.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	LINC00840	human	1	0	64.0	64.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CCDC26	human	1	0	57.0	57.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	SDCBP2-AS1	human	1	0	63.01	63.01	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	ASH1L-AS1	human	1	0	82.99	82.99	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-7O11.3	human	1	0	52.333333	54.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-219B17.1	human	1	0	54.0	54.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-646J21.2	human	1	0	53.0	53.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CTD-2562J17.4	human	1	0	61.0	61.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	AC025016.1	human	1	0	74.0	74.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-102L12.2	human	1	0	61.2	64.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-701H24.10	human	1	0	63.5	64.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP3-510H16.3	human	1	0	54.0	54.0	2	conserved	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000001672.1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000023643.1	human	1	0	63.0	63.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000024629.1	human	1	0	56.0	56.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000027715.1	human	1	0	86.0	86.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000028354.1	human	1	0	68.0	68.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000029009.1	human	1	0	53.0	53.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000029307.1	human	1	0	88.99	88.99	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000029716.1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000031157.1	human	1	0	64.0	64.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000031370.1	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000032221.1	human	1	0	60.0	60.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000032836.1	human	1	0	52.0	52.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000034593.1	human	1	0	58.333333	66.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000036368.1	human	1	0	59.0	59.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000037230.1	human	1	0	63.198	77.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000038791.1	human	1	0	53.0	54.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000044115.1	human	1	0	71.0	71.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000049031.1	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000053365.1	human	1	0	59.0	59.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000053515.1	human	1	0	61.333333	75.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000055081.1	human	1	0	55.0	55.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000056741.1	human	1	0	51.0	51.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000057183.1	human	1	0	59.5	63.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000057430.1	human	1	0	55.0	55.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000064487.1	human	1	0	54.0	54.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000065837.1	human	1	0	56.0	56.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000066407.1	human	1	0	59.0	66.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000068938.1	human	1	0	90.0	90.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000071918.1	human	1	0	56.0	56.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000074265.1	human	1	0	83.0	83.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000074496.1	human	1	0	66.0	66.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000075659.1	human	1	0	61.0	61.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000077705.1	human	1	0	53.0	53.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000078082.1	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000082558.1	human	1	0	79.01	79.01	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000082898.1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000083346.1	human	1	0	53.0	53.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000083478.1	human	1	0	51.0	51.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000083573.1	human	1	0	54.0	54.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000083609.1	human	1	0	57.0	57.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000086155.1	human	1	0	62.0	62.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000087911.1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000088084.1	human	1	0	55.0	55.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000094965.1	human	1	0	84.0	84.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000097159.1	human	1	0	84.0	84.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000099987.1	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000100858.1	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000104066.1	human	1	0	72.99	72.99	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000109561.1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	LINC00334	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	PKD1L3	human	1	0	55.0	55.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	Y_RNA	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	AC104389.16	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	LINC00694	human	1	0	75.01	75.01	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP5-827O9.1	human	1	0	61.0	61.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-536K7.5	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP5-968J1.1	human	1	0	53.0	53.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	LINC00486	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	AC099344.2	human	1	0	73.0	73.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-326F20.5	human	1	0	56.5	60.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	ZMYND10-AS1	human	1	0	57.0	57.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP1-90G24.10	human	1	0	51.0	51.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CTB-111H14.1	human	1	0	60.0	60.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	AL109761.5	human	1	0	54.0	54.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-325L7.1	human	1	0	65.0	65.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CTC-467M3.3	human	1	0	64.5	70.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-231D20.2	human	1	0	58.0	58.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-624C23.1	human	1	0	52.0	52.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	TMPRSS4-AS1	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-273B20.3	human	1	0	63.5	74.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-605F22.2	human	1	0	59.0	68.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-279F6.3	human	1	0	53.0	53.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-1035H13.2	human	1	0	50.0	50.0	1	species_specific	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-473M20.9	human	1	0	57.0	57.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-739L10.1	human	1	0	57.5	61.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-449D8.5	human	1	0	55.0	55.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-373D23.3	human	1	0	64.0	64.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP11-1109F11.3	human	1	0	60.0	60.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP4-739H11.4	human	1	0	50.0	50.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CTD-2035E11.4	human	1	0	54.0	54.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	RP5-1159O4.1	human	1	0	87.0	87.0	1	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000000072.1	human	1	0	60.0	60.0	0	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000000703.1	human	1	0	80.0	80.0	0	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000012098.1	human	1	0	56.0	56.0	0	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000014466.1	human	1	0	98.0	98.0	0	rewired	other	1 targets; 0 high-affinity edges; other context
Abnormality of the nervous system	CATG00000019939.1	human	1	0	63.0	63.0	0	rewired	other	1 targets; 0 high-affinity edges; other context
