core_id	gene_type	canonical_symbol	human_ensembl_id	human	chimp	macaque	marmoset	conservation_label	conservation_count
98860	protein_coding	CATG00000098860.1	CATG00000098860	1	0	0	0	1000	1
98900	lncRNA	CATG00000098900.1	CATG00000098900.1	1	1	0	1	1101	3
98972	lncRNA	CATG00000098972.1	CATG00000098972.1	1	1	1	0	1110	3
98986	lncRNA	CATG00000098986.1	CATG00000098986.1	1	1	1	1	1111	4
98989	lncRNA	CATG00000098989.1	CATG00000098989.1	1	1	1	1	1111	4
99192	lncRNA	CATG00000099192.1	CATG00000099192.1	1	1	1	1	1111	4
99197	lncRNA	CATG00000099197.1	CATG00000099197.1	1	1	0	1	1101	3
99405	lncRNA	CATG00000099405.1	CATG00000099405.1	1	1	1	1	1111	4
99437	lncRNA	CATG00000099437.1	CATG00000099437.1	1	0	1	1	1011	3
99461	lncRNA	CATG00000099461.1	CATG00000099461.1	1	1	1	1	1111	4
99535	lncRNA	CATG00000099535.1	CATG00000099535.1	1	1	1	1	1111	4
99735	lncRNA	CATG00000099735.1	CATG00000099735.1	1	1	1	1	1111	4
99849	lncRNA	CATG00000099849.1	CATG00000099849.1	1	1	1	1	1111	4
99987	lncRNA	CATG00000099987.1	CATG00000099987.1	1	1	1	0	1110	3
100215	protein_coding	CATG00000100215.1	CATG00000100215	1	0	0	0	1000	1
100377	lncRNA	CATG00000100377.1	CATG00000100377.1	1	1	1	0	1110	3
100379	lncRNA	CATG00000100379.1	CATG00000100379.1	1	1	1	0	1110	3
100659	protein_coding	CATG00000100659.1	CATG00000100659	1	0	0	0	1000	1
100664	protein_coding	CATG00000100664.1	CATG00000100664	1	0	0	0	1000	1
100669	lncRNA	CATG00000100669.1	CATG00000100669.1	1	1	0	0	1100	2
100676	lncRNA	CATG00000100676.1	CATG00000100676.1	1	1	0	0	1100	2
100696	lncRNA	CATG00000100696.1	CATG00000100696.1	1	1	1	0	1110	3
100722	protein_coding	CATG00000100722.1	CATG00000100722	1	0	0	0	1000	1
100857	lncRNA	CATG00000100857.1	CATG00000100857.1	1	1	1	0	1110	3
100858	lncRNA	CATG00000100858.1	CATG00000100858.1	1	1	1	0	1110	3
101011	lncRNA	CATG00000101011.1	CATG00000101011.1	1	1	1	0	1110	3
101020	lncRNA	CATG00000101020.1	CATG00000101020.1	1	1	1	0	1110	3
101268	protein_coding	CATG00000101268.1	CATG00000101268	1	0	0	0	1000	1
101272	lncRNA	CATG00000101272.1	CATG00000101272.1	1	0	1	0	1010	2
101542	lncRNA	CATG00000101542.1	CATG00000101542.1	1	1	1	1	1111	4
101639	lncRNA	CATG00000101639.1	CATG00000101639.1	1	0	0	0	1000	1
101644	protein_coding	CATG00000101644.1	CATG00000101644	1	0	0	0	1000	1
101661	lncRNA	CATG00000101661.1	CATG00000101661.1	1	0	0	0	1000	1
101708	lncRNA	CATG00000101708.1	CATG00000101708.1	1	1	1	0	1110	3
101757	lncRNA	CATG00000101757.1	CATG00000101757.1	1	1	1	0	1110	3
101813	protein_coding	CATG00000101813.1	CATG00000101813	1	0	0	0	1000	1
101916	lncRNA	CATG00000101916.1	CATG00000101916.1	1	1	1	0	1110	3
101933	lncRNA	CATG00000101933.1	CATG00000101933.1	1	1	0	0	1100	2
101985	lncRNA	CATG00000101985.1	CATG00000101985.1	1	1	0	0	1100	2
101994	protein_coding	CATG00000101994.1	CATG00000101994	1	0	0	0	1000	1
102147	lncRNA	CATG00000102147.1	CATG00000102147.1	1	1	1	1	1111	4
102312	lncRNA	CATG00000102312.1	CATG00000102312.1	1	1	1	1	1111	4
102488	protein_coding	CATG00000102488.1	CATG00000102488	1	0	0	0	1000	1
102490	lncRNA	CATG00000102490.1	CATG00000102490.1	1	1	0	1	1101	3
102491	lncRNA	CATG00000102491.1	CATG00000102491.1	1	1	1	1	1111	4
102516	lncRNA	CATG00000102516.1	CATG00000102516.1	1	1	1	1	1111	4
102559	lncRNA	CATG00000102559.1	CATG00000102559.1	1	1	1	1	1111	4
102623	lncRNA	CATG00000102623.1	CATG00000102623.1	1	1	0	1	1101	3
102654	lncRNA	CATG00000102654.1	CATG00000102654.1	1	1	1	1	1111	4
102657	lncRNA	CATG00000102657.1	CATG00000102657.1	1	1	0	1	1101	3
102807	lncRNA	CATG00000102807.1	CATG00000102807.1	1	1	1	1	1111	4
102810	lncRNA	CATG00000102810.1	CATG00000102810.1	1	1	1	1	1111	4
102872	lncRNA	CATG00000102872.1	CATG00000102872.1	1	1	1	1	1111	4
102988	lncRNA	CATG00000102988.1	CATG00000102988.1	1	1	1	1	1111	4
103117	lncRNA	CATG00000103117.1	CATG00000103117.1	1	1	1	1	1111	4
103144	lncRNA	CATG00000103144.1	CATG00000103144.1	1	1	1	1	1111	4
103151	lncRNA	CATG00000103151.1	CATG00000103151.1	1	1	1	1	1111	4
103361	lncRNA	CATG00000103361.1	CATG00000103361.1	1	1	1	0	1110	3
103518	lncRNA	CATG00000103518.1	CATG00000103518.1	1	0	1	0	1010	2
103728	lncRNA	CATG00000103728.1	CATG00000103728.1	1	1	1	0	1110	3
103788	protein_coding	CATG00000103788.1	CATG00000103788	1	0	0	0	1000	1
104066	lncRNA	CATG00000104066.1	CATG00000104066.1	1	1	1	0	1110	3
104067	protein_coding	CATG00000104067.1	CATG00000104067	1	0	0	0	1000	1
104069	lncRNA	CATG00000104069.1	CATG00000104069.1	1	1	1	0	1110	3
104071	lncRNA	CATG00000104071.1	CATG00000104071.1	1	1	1	0	1110	3
104081	lncRNA	CATG00000104081.1	CATG00000104081.1	1	1	1	0	1110	3
104155	protein_coding	CATG00000104155.1	CATG00000104155	1	0	0	0	1000	1
104184	lncRNA	CATG00000104184.1	CATG00000104184.1	1	1	1	0	1110	3
104208	lncRNA	CATG00000104208.1	CATG00000104208.1	1	1	1	0	1110	3
104357	protein_coding	CATG00000104357.1	CATG00000104357	1	0	0	0	1000	1
104364	lncRNA	CATG00000104364.1	CATG00000104364.1	1	1	1	1	1111	4
104367	lncRNA	CATG00000104367.1	CATG00000104367.1	1	1	1	1	1111	4
104369	lncRNA	CATG00000104369.1	CATG00000104369.1	1	1	1	1	1111	4
104381	lncRNA	CATG00000104381.1	CATG00000104381.1	1	1	1	1	1111	4
104418	protein_coding	CATG00000104418.1	CATG00000104418	1	0	0	0	1000	1
104458	lncRNA	CATG00000104458.1	CATG00000104458.1	1	1	1	1	1111	4
104592	lncRNA	CATG00000104592.1	CATG00000104592.1	1	1	0	1	1101	3
104622	lncRNA	CATG00000104622.1	CATG00000104622.1	1	1	0	1	1101	3
104629	lncRNA	CATG00000104629.1	CATG00000104629.1	1	1	0	0	1100	2
104690	lncRNA	CATG00000104690.1	CATG00000104690.1	1	1	0	0	1100	2
105110	protein_coding	CATG00000105110.1	CATG00000105110	1	0	0	0	1000	1
105112	lncRNA	CATG00000105112.1	CATG00000105112.1	1	1	0	1	1101	3
105265	lncRNA	CATG00000105265.1	CATG00000105265.1	1	1	1	1	1111	4
105357	protein_coding	CATG00000105357.1	CATG00000105357	1	0	0	0	1000	1
105415	protein_coding	CATG00000105415.1	CATG00000105415	1	0	0	0	1000	1
105590	lncRNA	CATG00000105590.1	CATG00000105590.1	1	1	1	0	1110	3
105780	lncRNA	CATG00000105780.1	CATG00000105780.1	1	1	1	0	1110	3
105927	lncRNA	CATG00000105927.1	CATG00000105927.1	1	1	1	0	1110	3
105977	lncRNA	CATG00000105977.1	CATG00000105977.1	1	1	0	0	1100	2
106066	lncRNA	CATG00000106066.1	CATG00000106066.1	1	1	1	1	1111	4
106127	lncRNA	CATG00000106127.1	CATG00000106127.1	1	1	1	0	1110	3
106133	lncRNA	CATG00000106133.1	CATG00000106133.1	1	1	1	1	1111	4
106168	lncRNA	CATG00000106168.1	CATG00000106168.1	1	1	1	1	1111	4
106179	protein_coding	CATG00000106179.1	CATG00000106179	1	0	0	0	1000	1
106315	lncRNA	CATG00000106315.1	CATG00000106315.1	1	1	0	1	1101	3
106346	lncRNA	CATG00000106346.1	CATG00000106346.1	1	1	0	1	1101	3
106711	lncRNA	CATG00000106711.1	CATG00000106711.1	1	1	0	1	1101	3
106714	lncRNA	CATG00000106714.1	CATG00000106714.1	1	1	1	1	1111	4
106819	lncRNA	CATG00000106819.1	CATG00000106819.1	1	1	0	1	1101	3
106960	protein_coding	CATG00000106960.1	CATG00000106960	1	0	0	0	1000	1
106961	lncRNA	CATG00000106961.1	CATG00000106961.1	1	1	0	1	1101	3
106963	lncRNA	CATG00000106963.1	CATG00000106963.1	1	1	0	1	1101	3
106964	lncRNA	CATG00000106964.1	CATG00000106964.1	1	1	0	1	1101	3
106965	lncRNA	CATG00000106965.1	CATG00000106965.1	1	1	0	1	1101	3
107019	lncRNA	CATG00000107019.1	CATG00000107019.1	1	1	0	1	1101	3
107234	lncRNA	CATG00000107234.1	CATG00000107234.1	1	1	0	1	1101	3
107275	lncRNA	CATG00000107275.1	CATG00000107275.1	1	1	0	1	1101	3
107334	lncRNA	CATG00000107334.1	CATG00000107334.1	1	1	1	1	1111	4
107335	protein_coding	CATG00000107335.1	CATG00000107335	1	0	0	0	1000	1
107364	protein_coding	CATG00000107364.1	CATG00000107364	1	0	0	0	1000	1
107547	lncRNA	CATG00000107547.1	CATG00000107547.1	1	0	1	0	1010	2
107551	lncRNA	CATG00000107551.1	CATG00000107551.1	1	1	0	0	1100	2
107753	lncRNA	CATG00000107753.1	CATG00000107753.1	1	1	0	1	1101	3
108287	lncRNA	CATG00000108287.1	CATG00000108287.1	1	1	0	0	1100	2
108574	lncRNA	CATG00000108574.1	CATG00000108574.1	1	1	1	0	1110	3
108665	lncRNA	CATG00000108665.1	CATG00000108665.1	1	1	1	0	1110	3
108815	lncRNA	CATG00000108815.1	CATG00000108815.1	1	1	1	0	1110	3
108955	protein_coding	CATG00000108955.1	CATG00000108955	1	0	0	0	1000	1
108976	protein_coding	CATG00000108976.1	CATG00000108976	1	0	0	0	1000	1
108997	protein_coding	CATG00000108997.1	CATG00000108997	1	0	0	0	1000	1
109054	lncRNA	CATG00000109054.1	CATG00000109054.1	1	1	1	1	1111	4
109065	protein_coding	CATG00000109065.1	CATG00000109065	1	0	0	0	1000	1
109155	lncRNA	CATG00000109155.1	CATG00000109155.1	1	1	0	1	1101	3
109156	lncRNA	CATG00000109156.1	CATG00000109156.1	1	1	0	1	1101	3
109173	protein_coding	CATG00000109173.1	CATG00000109173	1	0	0	0	1000	1
109197	lncRNA	CATG00000109197.1	CATG00000109197.1	1	1	0	1	1101	3
109375	lncRNA	CATG00000109375.1	CATG00000109375.1	1	1	0	1	1101	3
109559	lncRNA	CATG00000109559.1	CATG00000109559.1	1	1	0	1	1101	3
109561	lncRNA	CATG00000109561.1	CATG00000109561.1	1	1	0	1	1101	3
109672	lncRNA	CATG00000109672.1	CATG00000109672.1	1	1	0	1	1101	3
109735	lncRNA	CATG00000109735.1	CATG00000109735.1	1	1	0	1	1101	3
109807	protein_coding	CATG00000109807.1	CATG00000109807	1	0	0	0	1000	1
109846	lncRNA	CATG00000109846.1	CATG00000109846.1	1	1	0	1	1101	3
109909	lncRNA	CATG00000109909.1	CATG00000109909.1	1	1	1	1	1111	4
110012	lncRNA	CATG00000110012.1	CATG00000110012.1	1	1	1	1	1111	4
110402	lncRNA	CATG00000110402.1	CATG00000110402.1	1	1	1	1	1111	4
110445	lncRNA	CATG00000110445.1	CATG00000110445.1	1	0	1	1	1011	3
111100	lncRNA	CATG00000111100.1	CATG00000111100.1	1	1	1	1	1111	4
111123	lncRNA	CATG00000111123.1	CATG00000111123.1	1	1	1	1	1111	4
111166	protein_coding	CATG00000111166.1	CATG00000111166	1	0	0	0	1000	1
112270	lncRNA	CATG00000112270.1	CATG00000112270.1	1	1	0	0	1100	2
112881	protein_coding	CATG00000112881.1	CATG00000112881	1	0	0	0	1000	1
113378	lncRNA	CATG00000113378.1	CATG00000113378.1	1	1	1	0	1110	3
113892	lncRNA	CATG00000113892.1	CATG00000113892.1	1	1	1	1	1111	4
114024	protein_coding	CATG00000114024.1	CATG00000114024	1	0	0	0	1000	1
114046	lncRNA	CATG00000114046.1	CATG00000114046.1	1	1	0	1	1101	3
114756	lncRNA	CATG00000114756.1	CATG00000114756.1	1	1	1	1	1111	4
115340	lncRNA	CATG00000115340.1	CATG00000115340.1	1	1	0	0	1100	2
115361	lncRNA	CATG00000115361.1	CATG00000115361.1	1	1	0	0	1100	2
115496	lncRNA	CATG00000115496.1	CATG00000115496.1	1	1	0	0	1100	2
115498	lncRNA	CATG00000115498.1	CATG00000115498.1	1	1	0	0	1100	2
115633	lncRNA	CATG00000115633.1	CATG00000115633.1	1	1	0	0	1100	2
115856	protein_coding	CATG00000115856.1	CATG00000115856	1	0	0	0	1000	1
115920	protein_coding	CATG00000115920.1	CATG00000115920	1	0	0	0	1000	1
115951	lncRNA	CATG00000115951.1	CATG00000115951.1	1	1	1	1	1111	4
116021	lncRNA	CATG00000116021.1	CATG00000116021.1	1	1	1	1	1111	4
116089	protein_coding	CATG00000116089.1	CATG00000116089	1	0	0	0	1000	1
116100	lncRNA	CATG00000116100.1	CATG00000116100.1	1	1	1	1	1111	4
116175	protein_coding	CATG00000116175.1	CATG00000116175	1	0	0	0	1000	1
116207	lncRNA	CATG00000116207.1	CATG00000116207.1	1	1	1	1	1111	4
116275	lncRNA	CATG00000116275.1	CATG00000116275.1	1	1	1	1	1111	4
116278	lncRNA	CATG00000116278.1	CATG00000116278.1	1	1	1	1	1111	4
116280	lncRNA	CATG00000116280.1	CATG00000116280.1	1	1	1	1	1111	4
116287	protein_coding	CATG00000116287.1	CATG00000116287	1	0	0	0	1000	1
116439	lncRNA	CATG00000116439.1	CATG00000116439.1	1	1	1	1	1111	4
116524	protein_coding	CATG00000116524.1	CATG00000116524	1	0	0	0	1000	1
116615	lncRNA	CATG00000116615.1	CATG00000116615.1	1	1	1	1	1111	4
116804	protein_coding	CATG00000116804.1	CATG00000116804	1	0	0	0	1000	1
116828	lncRNA	CATG00000116828.1	CATG00000116828.1	1	1	1	1	1111	4
116959	lncRNA	CATG00000116959.1	CATG00000116959.1	1	1	1	1	1111	4
116981	protein_coding	CATG00000116981.1	CATG00000116981	1	0	0	0	1000	1
117086	protein_coding	CATG00000117086.1	CATG00000117086	1	0	0	0	1000	1
117105	lncRNA	CATG00000117105.1	CATG00000117105.1	1	1	1	0	1110	3
117205	lncRNA	CATG00000117205.1	CATG00000117205.1	1	1	1	1	1111	4
117213	lncRNA	CATG00000117213.1	CATG00000117213.1	1	1	1	1	1111	4
117227	lncRNA	CATG00000117227.1	CATG00000117227.1	1	1	1	1	1111	4
117277	lncRNA	CATG00000117277.1	CATG00000117277.1	1	1	1	1	1111	4
117479	lncRNA	CATG00000117479.1	CATG00000117479.1	1	1	1	0	1110	3
117568	lncRNA	CATG00000117568.1	CATG00000117568.1	1	1	1	1	1111	4
117745	protein_coding	CATG00000117745.1	CATG00000117745	1	0	0	0	1000	1
117746	lncRNA	CATG00000117746.1	CATG00000117746.1	1	1	1	1	1111	4
117930	lncRNA	CATG00000117930.1	CATG00000117930.1	1	0	1	1	1011	3
118054	lncRNA	CATG00000118054.1	CATG00000118054.1	1	0	0	0	1000	1
118063	lncRNA	CATG00000118063.1	CATG00000118063.1	1	1	1	1	1111	4
118069	protein_coding	CATG00000118069.1	CATG00000118069	1	0	0	0	1000	1
118070	lncRNA	CATG00000118070.1	CATG00000118070.1	1	0	1	1	1011	3
118075	lncRNA	CATG00000118075.1	CATG00000118075.1	1	1	1	1	1111	4
118077	lncRNA	CATG00000118077.1	CATG00000118077.1	1	1	1	1	1111	4
118146	lncRNA	CATG00000118146.1	CATG00000118146.1	1	1	1	1	1111	4
118280	lncRNA	CATG00000118280.1	CATG00000118280.1	1	1	0	0	1100	2
118295	lncRNA	CATG00000118295.1	CATG00000118295.1	1	1	0	0	1100	2
118297	lncRNA	CATG00000118297.1	CATG00000118297.1	1	1	0	0	1100	2
118299	lncRNA	CATG00000118299.1	CATG00000118299.1	1	1	0	0	1100	2
118316	lncRNA	CATG00000118316.1	CATG00000118316.1	1	1	0	1	1101	3
118331	lncRNA	CATG00000118331.1	CATG00000118331.1	1	1	0	0	1100	2
118375	lncRNA	CATG00000118375.1	CATG00000118375.1	1	1	0	0	1100	2
500000971	protein_coding	CFH	ENSG00000000971	1	1	0	1	1101	3
500001167	protein_coding	NFYA	ENSG00000001167	1	1	1	1	1111	4
500001626	protein_coding	CFTR	ENSG00000001626	1	1	1	1	1111	4
500001629	protein_coding	ANKIB1	ENSG00000001629	1	1	1	1	1111	4
500001631	protein_coding	KRIT1	ENSG00000001631	1	1	1	1	1111	4
500002745	protein_coding	WNT16	ENSG00000002745	1	1	1	0	1110	3
500003147	protein_coding	ICA1	ENSG00000003147	1	1	1	1	1111	4
500003756	protein_coding	RBM5	ENSG00000003756	1	1	1	1	1111	4
500003987	protein_coding	MTMR7	ENSG00000003987	1	1	1	1	1111	4
500004534	protein_coding	RBM6	ENSG00000004534	1	1	1	1	1111	4
500004660	protein_coding	CAMKK1	ENSG00000004660	1	1	1	1	1111	4
500004939	protein_coding	SLC4A1	ENSG00000004939	1	1	1	1	1111	4
500005020	protein_coding	SKAP2	ENSG00000005020	1	1	1	1	1111	4
500005059	protein_coding	CCDC109B	ENSG00000005059	1	0	0	1	1001	2
500005108	protein_coding	THSD7A	ENSG00000005108	1	1	1	1	1111	4
500005238	protein_coding	FAM214B	ENSG00000005238	1	1	1	1	1111	4
500005249	protein_coding	PRKAR2B	ENSG00000005249	1	1	1	1	1111	4
500005339	protein_coding	CREBBP	ENSG00000005339	1	1	1	1	1111	4
500005379	protein_coding	BZRAP1	ENSG00000005379	1	0	0	1	1001	2
500005483	protein_coding	KMT2E	ENSG00000005483	1	1	1	1	1111	4
500005844	protein_coding	ITGAL	ENSG00000005844	1	1	1	1	1111	4
500005981	protein_coding	ASB4	ENSG00000005981	1	1	1	1	1111	4
500006071	protein_coding	ABCC8	ENSG00000006071	1	1	1	1	1111	4
500006210	protein_coding	CX3CL1	ENSG00000006210	1	1	1	0	1110	3
500006283	protein_coding	CACNA1G	ENSG00000006283	1	1	1	1	1111	4
500006432	protein_coding	MAP3K9	ENSG00000006432	1	1	1	1	1111	4
500006611	protein_coding	USH1C	ENSG00000006611	1	1	1	1	1111	4
500006715	protein_coding	VPS41	ENSG00000006715	1	1	1	1	1111	4
500006740	protein_coding	ARHGAP44	ENSG00000006740	1	1	1	1	1111	4
500006747	protein_coding	SCIN	ENSG00000006747	1	1	1	1	1111	4
500006831	protein_coding	ADIPOR2	ENSG00000006831	1	1	1	1	1111	4
500007372	protein_coding	PAX6	ENSG00000007372	1	1	1	1	1111	4
500007944	protein_coding	MYLIP	ENSG00000007944	1	1	1	0	1110	3
500008196	protein_coding	TFAP2B	ENSG00000008196	1	1	1	1	1111	4
500008513	protein_coding	ST3GAL1	ENSG00000008513	1	1	1	1	1111	4
500008516	protein_coding	MMP25	ENSG00000008516	1	1	1	0	1110	3
500008735	protein_coding	MAPK8IP2	ENSG00000008735	1	1	1	1	1111	4
500008869	protein_coding	HEATR5B	ENSG00000008869	1	1	1	1	1111	4
500008988	protein_coding	RPS20	ENSG00000008988	1	1	1	1	1111	4
500009950	protein_coding	MLXIPL	ENSG00000009950	1	1	1	1	1111	4
500010030	protein_coding	ETV7	ENSG00000010030	1	1	1	1	1111	4
500010282	protein_coding	HHATL	ENSG00000010282	1	1	0	1	1101	3
500010327	protein_coding	STAB1	ENSG00000010327	1	1	1	1	1111	4
500010379	protein_coding	SLC6A13	ENSG00000010379	1	1	0	1	1101	3
500010404	protein_coding	IDS	ENSG00000010404	1	0	1	1	1011	3
500011275	protein_coding	RNF216	ENSG00000011275	1	1	1	1	1111	4
500011347	protein_coding	SYT7	ENSG00000011347	1	1	1	1	1111	4
500011422	protein_coding	PLAUR	ENSG00000011422	1	1	1	1	1111	4
500011426	protein_coding	ANLN	ENSG00000011426	1	1	1	1	1111	4
500012223	protein_coding	LTF	ENSG00000012223	1	1	1	1	1111	4
500012779	protein_coding	ALOX5	ENSG00000012779	1	1	1	1	1111	4
500013297	protein_coding	CLDN11	ENSG00000013297	1	1	1	0	1110	3
500013725	protein_coding	CD6	ENSG00000013725	1	1	1	1	1111	4
500013810	protein_coding	TACC3	ENSG00000013810	1	1	1	1	1111	4
500015520	protein_coding	NPC1L1	ENSG00000015520	1	1	1	1	1111	4
500015592	protein_coding	STMN4	ENSG00000015592	1	1	1	1	1111	4
500016391	protein_coding	CHDH	ENSG00000016391	1	1	1	1	1111	4
500018236	protein_coding	CNTN1	ENSG00000018236	1	1	1	1	1111	4
500018625	protein_coding	ATP1A2	ENSG00000018625	1	1	1	0	1110	3
500020633	protein_coding	RUNX3	ENSG00000020633	1	1	1	0	1110	3
500021300	protein_coding	PLEKHB1	ENSG00000021300	1	1	1	1	1111	4
500021461	protein_coding	CYP3A43	ENSG00000021461	1	1	1	0	1110	3
500021574	protein_coding	SPAST	ENSG00000021574	1	1	1	1	1111	4
500022567	protein_coding	SLC45A4	ENSG00000022567	1	1	1	1	1111	4
500023171	protein_coding	GRAMD1B	ENSG00000023171	1	1	1	1	1111	4
500023287	protein_coding	RB1CC1	ENSG00000023287	1	1	1	1	1111	4
500023892	protein_coding	DEF6	ENSG00000023892	1	1	1	1	1111	4
500023902	protein_coding	PLEKHO1	ENSG00000023902	1	1	1	1	1111	4
500024048	protein_coding	UBR2	ENSG00000024048	1	1	1	1	1111	4
500025293	protein_coding	PHF20	ENSG00000025293	1	1	1	1	1111	4
500025708	protein_coding	TYMP	ENSG00000025708	1	1	0	1	1101	3
500025770	protein_coding	NCAPH2	ENSG00000025770	1	1	1	1	1111	4
500026103	protein_coding	FAS	ENSG00000026103	1	1	0	1	1101	3
500026297	protein_coding	RNASET2	ENSG00000026297	1	1	1	1	1111	4
500026652	protein_coding	AGPAT4	ENSG00000026652	1	1	1	1	1111	4
500026751	protein_coding	SLAMF7	ENSG00000026751	1	1	1	1	1111	4
500026950	protein_coding	BTN3A1	ENSG00000026950	1	1	0	0	1100	2
500027075	protein_coding	PRKCH	ENSG00000027075	1	1	0	1	1101	3
500027869	protein_coding	SH2D2A	ENSG00000027869	1	1	1	1	1111	4
500028137	protein_coding	TNFRSF1B	ENSG00000028137	1	1	1	1	1111	4
500029534	protein_coding	ANK1	ENSG00000029534	1	1	1	1	1111	4
500031081	protein_coding	ARHGAP31	ENSG00000031081	1	1	1	1	1111	4
500031691	protein_coding	CENPQ	ENSG00000031691	1	1	1	1	1111	4
500032742	protein_coding	IFT88	ENSG00000032742	1	1	1	1	1111	4
500033122	protein_coding	LRRC7	ENSG00000033122	1	1	1	1	1111	4
500033327	protein_coding	GAB2	ENSG00000033327	1	1	1	1	1111	4
500034713	protein_coding	GABARAPL2	ENSG00000034713	1	1	1	0	1110	3
500035681	protein_coding	NSMAF	ENSG00000035681	1	1	0	1	1101	3
500035928	protein_coding	RFC1	ENSG00000035928	1	1	1	1	1111	4
500036054	protein_coding	TBC1D23	ENSG00000036054	1	1	1	0	1110	3
500036828	protein_coding	CASR	ENSG00000036828	1	1	1	1	1111	4
500037965	protein_coding	HOXC8	ENSG00000037965	1	1	1	0	1110	3
500038532	protein_coding	CLEC16A	ENSG00000038532	1	1	1	1	1111	4
500039123	protein_coding	SKIV2L2	ENSG00000039123	1	0	0	1	1001	2
500040341	protein_coding	STAU2	ENSG00000040341	1	1	1	1	1111	4
500040608	protein_coding	RTN4R	ENSG00000040608	1	1	1	0	1110	3
500041515	protein_coding	MYO16	ENSG00000041515	1	1	1	1	1111	4
500042304	protein_coding	C2orf83	ENSG00000042304	1	0	0	0	1000	1
500042317	protein_coding	SPATA7	ENSG00000042317	1	1	1	1	1111	4
500042781	protein_coding	USH2A	ENSG00000042781	1	1	1	1	1111	4
500043355	protein_coding	ZIC2	ENSG00000043355	1	1	1	1	1111	4
500043591	protein_coding	ADRB1	ENSG00000043591	1	1	1	1	1111	4
500044459	protein_coding	CNTLN	ENSG00000044459	1	1	1	1	1111	4
500044524	protein_coding	EPHA3	ENSG00000044524	1	1	1	1	1111	4
500047365	protein_coding	ARAP2	ENSG00000047365	1	1	1	1	1111	4
500047578	protein_coding	KIAA0556	ENSG00000047578	1	1	1	1	1111	4
500047617	protein_coding	ANO2	ENSG00000047617	1	1	0	1	1101	3
500047662	protein_coding	FAM184B	ENSG00000047662	1	1	1	1	1111	4
500047936	protein_coding	ROS1	ENSG00000047936	1	1	0	1	1101	3
500048052	protein_coding	HDAC9	ENSG00000048052	1	1	1	1	1111	4
500048471	protein_coding	SNX29	ENSG00000048471	1	1	1	1	1111	4
500048649	protein_coding	RSF1	ENSG00000048649	1	1	1	1	1111	4
500048991	protein_coding	R3HDM1	ENSG00000048991	1	1	1	1	1111	4
500049247	protein_coding	UTS2	ENSG00000049247	1	1	1	1	1111	4
500049249	protein_coding	TNFRSF9	ENSG00000049249	1	1	1	1	1111	4
500049759	protein_coding	NEDD4L	ENSG00000049759	1	0	1	1	1011	3
500051108	protein_coding	HERPUD1	ENSG00000051108	1	1	1	1	1111	4
500053108	protein_coding	FSTL4	ENSG00000053108	1	1	1	1	1111	4
500053254	protein_coding	FOXN3	ENSG00000053254	1	1	1	1	1111	4
500053702	protein_coding	NRIP2	ENSG00000053702	1	1	1	1	1111	4
500054118	protein_coding	THRAP3	ENSG00000054118	1	1	1	1	1111	4
500054282	protein_coding	SDCCAG8	ENSG00000054282	1	1	1	1	1111	4
500054523	protein_coding	KIF1B	ENSG00000054523	1	1	1	1	1111	4
500054611	protein_coding	TBC1D22A	ENSG00000054611	1	1	1	1	1111	4
500054803	protein_coding	CBLN4	ENSG00000054803	1	1	1	1	1111	4
500054967	protein_coding	RELT	ENSG00000054967	1	1	1	1	1111	4
500054983	protein_coding	GALC	ENSG00000054983	1	1	1	1	1111	4
500055118	protein_coding	KCNH2	ENSG00000055118	1	1	1	1	1111	4
500055163	protein_coding	CYFIP2	ENSG00000055163	1	1	1	1	1111	4
500055208	protein_coding	TAB2	ENSG00000055208	1	1	1	1	1111	4
500055813	protein_coding	CCDC85A	ENSG00000055813	1	1	1	1	1111	4
500056558	protein_coding	TRAF1	ENSG00000056558	1	1	1	1	1111	4
500057593	protein_coding	F7	ENSG00000057593	1	1	1	1	1111	4
500057657	protein_coding	PRDM1	ENSG00000057657	1	1	1	1	1111	4
500058091	protein_coding	CDK14	ENSG00000058091	1	1	1	1	1111	4
500058335	protein_coding	RASGRF1	ENSG00000058335	1	1	1	1	1111	4
500058404	protein_coding	CAMK2B	ENSG00000058404	1	1	1	1	1111	4
500059377	protein_coding	TBXAS1	ENSG00000059377	1	1	1	1	1111	4
500059728	protein_coding	MXD1	ENSG00000059728	1	1	1	1	1111	4
500059758	protein_coding	CDK17	ENSG00000059758	1	1	1	1	1111	4
500059915	protein_coding	PSD	ENSG00000059915	1	1	1	1	1111	4
500060237	protein_coding	WNK1	ENSG00000060237	1	1	1	1	1111	4
500060339	protein_coding	CCAR1	ENSG00000060339	1	1	1	1	1111	4
500060642	protein_coding	PIGV	ENSG00000060642	1	1	1	0	1110	3
500060709	protein_coding	RIMBP2	ENSG00000060709	1	1	1	1	1111	4
500061273	protein_coding	HDAC7	ENSG00000061273	1	1	1	1	1111	4
500061656	protein_coding	SPAG4	ENSG00000061656	1	1	1	1	1111	4
500062194	protein_coding	GPBP1	ENSG00000062194	1	1	1	0	1110	3
500062282	protein_coding	DGAT2	ENSG00000062282	1	1	1	1	1111	4
500062650	protein_coding	WAPAL	ENSG00000062650	1	0	0	1	1001	2
500062716	protein_coding	VMP1	ENSG00000062716	1	1	0	1	1101	3
500062822	protein_coding	POLD1	ENSG00000062822	1	1	1	0	1110	3
